step,time,sensor_raw_FL,sensor_raw_FR,raw_frontal,front_dist,filtered_frontal,kalman_estimate,raw_left,raw_right,sensor_raw_L,sensor_raw_R,encoder_L,encoder_R,delta_s,kalman_gain,action
691,22.112,66.554287,59.906385,0.3,0.298596,0.29999,0.298596,0.3,0.049968,67.686257,120.121399,14.15512,33.68592,0.000772,0.358258,FORWARD
692,22.144,68.937172,64.937728,0.3,0.298562,0.299993,0.298562,0.3,0.049831,66.998015,120.643287,14.17396,33.74872,0.000837,0.358258,FORWARD
693,22.176,68.435453,67.894534,0.3,0.298581,0.299995,0.298581,0.3,0.060048,68.172386,103.914139,14.18652,33.81152,0.000772,0.358258,FORWARD
694,22.208,64.472403,66.896352,0.3,0.298594,0.299997,0.298594,0.3,0.060987,67.986826,100.449559,14.19908,33.87432,0.000772,0.358258,FORWARD
695,22.24,61.265936,66.393986,0.3,0.298602,0.299998,0.298602,0.3,0.063402,70.232158,91.535962,14.21792,33.93084,0.000772,0.358258,FORWARD
696,22.272,68.265446,72.110104,0.3,0.298607,0.299998,0.298607,0.3,0.065102,69.151172,85.264786,14.23048,33.99364,0.000772,0.358258,FORWARD
697,22.304,73.996649,65.388755,0.068155,0.068155,0.230445,0.068155,0.3,0.3,67.764004,72.349828,14.24932,34.05644,0.000837,0.358258,FORWARD
698,22.336,62.73331,67.375643,0.3,0.3,0.251312,0.3,0.3,0.3,66.945289,66.135615,14.287,34.09412,0.000772,0.545455,FORWARD
699,22.368,65.111242,62.642374,0.3,0.299649,0.265918,0.299649,0.3,0.3,68.594199,66.368936,14.32468,34.1318,0.000772,0.545455,FORWARD
700,22.4,73.437872,73.540891,0.068279,0.068279,0.206626,0.068279,0.3,0.3,65.879413,62.49989,14.36236,34.16948,0.000772,0.427083,FORWARD
701,22.432,64.291905,70.288684,0.3,0.3,0.234639,0.3,0.3,0.3,62.453976,65.201723,14.40004,34.20716,0.000772,0.545455,FORWARD
702,22.464,68.119431,69.569758,0.3,0.299649,0.254247,0.299649,0.3,0.3,65.842844,63.703972,14.43772,34.24484,0.000772,0.545455,FORWARD
703,22.496,68.579198,69.826698,0.3,0.299319,0.267973,0.299319,0.3,0.068255,71.884664,73.629128,14.4754,34.2888,0.000837,0.427083,FORWARD
704,22.528,63.200929,69.697943,0.3,0.299107,0.277581,0.299107,0.3,0.3,67.879004,64.279807,14.49424,34.34532,0.000772,0.385403,FORWARD
705,22.56,66.456556,65.395753,0.3,0.29895,0.284307,0.29895,0.3,0.3,67.165244,66.962547,14.53192,34.383,0.000772,0.369246,FORWARD
706,22.592,69.493839,67.904002,0.3,0.298838,0.289015,0.298838,0.3,0.3,62.823831,68.714874,14.5696,34.42068,0.000772,0.362751,FORWARD
707,22.624,67.886783,66.92838,0.3,0.298721,0.29231,0.298721,0.3,0.3,69.258313,67.457086,14.60728,34.46464,0.000837,0.360103,FORWARD
708,22.656,69.003706,73.366074,0.068326,0.068326,0.225115,0.068326,0.3,0.068593,66.571658,72.3811,14.64496,34.50232,0.000772,0.359017,FORWARD
709,22.688,65.361941,69.625834,0.3,0.3,0.247581,0.3,0.3,0.3,71.583578,68.220121,14.6638,34.55884,0.000772,0.545455,FORWARD
710,22.72,68.22472,72.005647,0.3,0.299649,0.263306,0.299649,0.3,0.3,68.241979,70.31944,14.70148,34.59652,0.000772,0.545455,FORWARD
711,22.752,70.035451,64.765404,0.3,0.299319,0.274314,0.299319,0.3,0.3,67.179793,62.868494,14.73916,34.64048,0.000837,0.427083,FORWARD
712,22.784,70.032973,70.092653,0.3,0.299107,0.28202,0.299107,0.3,0.3,68.080218,64.994737,14.77684,34.67816,0.000772,0.385403,FORWARD
713,22.816,67.149522,71.643136,0.3,0.29895,0.287414,0.29895,0.3,0.3,68.881488,68.401151,14.81452,34.71584,0.000772,0.369246,FORWARD
714,22.848,67.741765,63.837406,0.3,0.298797,0.29119,0.298797,0.3,0.3,69.083272,71.097258,14.85848,34.75352,0.000837,0.362751,FORWARD
715,22.88,70.361889,63.897357,0.3,0.298736,0.293833,0.298736,0.3,0.3,61.974514,72.069891,14.89616,34.7912,0.000772,0.360103,FORWARD
716,22.912,65.785211,69.611496,0.3,0.298695,0.295683,0.298695,0.3,0.3,63.94109,70.260303,14.93384,34.82888,0.000772,0.359017,FORWARD
717,22.944,65.39475,68.819955,0.3,0.298667,0.296978,0.298667,0.3,0.068255,70.194786,73.63007,14.97152,34.86656,0.000772,0.35857,FORWARD
718,22.976,63.440734,64.966557,0.3,0.298608,0.297885,0.298608,0.3,0.3,63.4347,67.008034,14.99036,34.92936,0.000837,0.358386,FORWARD
719,23.008,62.884849,69.270896,0.3,0.298611,0.298519,0.298611,0.3,0.3,68.966714,68.14496,15.02804,34.96704,0.000772,0.358311,FORWARD
720,23.04,68.100621,71.807479,0.3,0.298613,0.298963,0.298613,0.3,0.3,64.359804,69.282851,15.06572,35.00472,0.000772,0.358279,FORWARD
721,23.072,68.87972,72.580899,0.068539,0.068539,0.229836,0.068539,0.3,0.3,68.236575,66.364884,15.1034,35.0424,0.000772,0.358267,FORWARD
722,23.104,70.645909,66.855026,0.3,0.3,0.250885,0.3,0.3,0.3,65.320314,68.531665,15.14108,35.08008,0.000772,0.545455,FORWARD
723,23.136,66.166879,71.739227,0.3,0.299649,0.26562,0.299649,0.3,0.3,61.968241,67.787458,15.17876,35.11776,0.000772,0.545455,FORWARD
724,23.168,73.256961,64.530342,0.068356,0.068356,0.206441,0.068356,0.3,0.3,70.563348,65.927501,15.21644,35.16172,0.000837,0.427083,FORWARD
725,23.2,67.490515,69.562438,0.3,0.3,0.234508,0.3,0.3,0.3,65.018266,68.079632,15.25412,35.1994,0.000772,0.545455,FORWARD
726,23.232,71.535389,70.515823,0.3,0.299649,0.254156,0.299649,0.3,0.3,65.416875,70.223675,15.2918,35.23708,0.000772,0.545455,FORWARD
727,23.264,70.505738,75.034569,0.067874,0.067874,0.198271,0.067874,0.3,0.3,66.732786,64.220889,15.33576,35.27476,0.000837,0.427083,FORWARD
728,23.296,69.558776,63.955966,0.3,0.3,0.22879,0.3,0.3,0.3,67.56746,63.845541,15.37344,35.31244,0.000772,0.545455,FORWARD
729,23.328,70.72136,65.236587,0.3,0.299649,0.250153,0.299649,0.068193,0.3,73.857608,65.629609,15.41112,35.35012,0.000772,0.545455,FORWARD
730,23.36,64.886004,69.007599,0.3,0.299356,0.265107,0.299356,0.3,0.3,69.702592,69.164068,15.46764,35.36896,0.000772,0.427083,FORWARD
731,23.392,68.851752,67.61546,0.3,0.29909,0.275575,0.29909,0.3,0.3,65.030355,59.238283,15.5116,35.40664,0.000837,0.385403,FORWARD
732,23.424,72.718075,67.905739,0.068502,0.068502,0.213453,0.068502,0.3,0.3,71.513583,68.827366,15.54928,35.44432,0.000772,0.369246,FORWARD
733,23.456,62.547586,63.938169,0.3,0.3,0.239417,0.3,0.3,0.3,66.870432,60.540668,15.58696,35.482,0.000772,0.545455,FORWARD
734,23.488,64.564391,65.16427,0.3,0.299649,0.257592,0.299649,0.068232,0.3,73.715615,68.241417,15.62464,35.51968,0.000772,0.545455,FORWARD
735,23.52,64.022322,64.512245,0.3,0.299319,0.270314,0.299319,0.3,0.3,69.678319,68.901283,15.68744,35.53852,0.000837,0.427083,FORWARD
736,23.552,67.10387,67.688857,0.3,0.299107,0.27922,0.299107,0.3,0.3,61.153936,63.993118,15.72512,35.5762,0.000772,0.385403,FORWARD
737,23.584,66.197322,70.946839,0.3,0.29895,0.285454,0.29895,0.3,0.3,64.164325,67.356502,15.7628,35.61388,0.000772,0.369246,FORWARD
738,23.616,67.079852,69.543309,0.3,0.298838,0.289818,0.298838,0.3,0.3,66.089513,66.915918,15.80048,35.65156,0.000772,0.362751,FORWARD
739,23.648,64.625433,71.054127,0.3,0.298762,0.292872,0.298762,0.3,0.3,69.690996,65.816887,15.83816,35.68924,0.000772,0.360103,FORWARD
740,23.68,66.786766,65.281593,0.3,0.298712,0.295011,0.298712,0.3,0.3,68.086521,68.858485,15.87584,35.72692,0.000772,0.359017,FORWARD
741,23.712,65.775575,63.836687,0.3,0.298678,0.296508,0.298678,0.3,0.3,67.8849,63.844593,15.91352,35.7646,0.000772,0.35857,FORWARD
742,23.744,68.072158,67.273338,0.3,0.298615,0.297555,0.298615,0.3,0.3,64.544717,66.522094,15.9512,35.80856,0.000837,0.358386,FORWARD
743,23.776,71.839248,65.228828,0.3,0.298616,0.298289,0.298616,0.3,0.3,67.05649,64.224142,15.98888,35.84624,0.000772,0.358311,FORWARD
744,23.808,63.558249,69.699698,0.3,0.298575,0.298802,0.298575,0.3,0.3,64.364598,67.729045,16.03284,35.88392,0.000837,0.358279,FORWARD
745,23.84,70.227688,66.131934,0.3,0.29859,0.299161,0.29859,0.06778,0.3,75.381887,67.486666,16.07052,35.9216,0.000772,0.358267,FORWARD
746,23.872,65.495972,64.549452,0.3,0.29864,0.299413,0.29864,0.3,0.3,69.342487,64.161987,16.12704,35.93416,0.000708,0.358261,FORWARD
747,23.904,70.109052,67.764973,0.3,0.298591,0.299589,0.298591,0.3,0.3,67.266028,71.459742,16.16472,35.97812,0.000837,0.358259,FORWARD
748,23.936,69.917302,70.692576,0.3,0.298558,0.299712,0.298558,0.3,0.3,65.537748,66.28713,16.20868,36.0158,0.000837,0.358258,FORWARD
749,23.968,70.228439,66.154841,0.3,0.298579,0.299799,0.298579,0.3,0.3,71.190109,65.267157,16.24636,36.05348,0.000772,0.358258,FORWARD
750,24.0,60.778952,58.641329,0.3,0.298593,0.299859,0.298593,0.3,0.3,67.175685,57.449453,16.28404,36.09116,0.000772,0.358258,FORWARD
751,24.032,71.113659,64.000426,0.3,0.298601,0.299901,0.298601,0.3,0.3,71.264294,70.279855,16.32172,36.12884,0.000772,0.358258,FORWARD
752,24.064,61.758056,67.954826,0.3,0.298607,0.299931,0.298607,0.3,0.3,64.423697,62.75665,16.3594,36.16652,0.000772,0.358258,FORWARD
753,24.096,67.125542,64.58963,0.3,0.29861,0.299952,0.29861,0.3,0.3,66.387705,70.12107,16.39708,36.2042,0.000772,0.358258,FORWARD
754,24.128,67.240907,64.975808,0.3,0.298612,0.299966,0.298612,0.3,0.3,62.289812,69.016821,16.43476,36.24188,0.000772,0.358258,FORWARD
755,24.16,68.579135,71.647304,0.3,0.298614,0.299976,0.298614,0.3,0.3,71.360545,66.892468,16.47244,36.27956,0.000772,0.358258,FORWARD
756,24.192,63.177576,68.0872,0.3,0.298573,0.299983,0.298573,0.3,0.3,71.364388,66.038566,16.51012,36.32352,0.000837,0.358258,FORWARD
757,24.224,69.097056,65.442136,0.3,0.298547,0.299988,0.298547,0.3,0.3,68.207168,67.549394,16.55408,36.3612,0.000837,0.358258,FORWARD
758,24.256,64.410455,68.213491,0.3,0.298572,0.299992,0.298572,0.068251,0.3,73.643254,59.319593,16.59176,36.39888,0.000772,0.358258,FORWARD
759,24.288,63.180058,63.478969,0.3,0.298629,0.299994,0.298629,0.3,0.3,63.531026,71.707655,16.64828,36.41144,0.000708,0.358258,FORWARD
760,24.32,63.521868,68.774752,0.3,0.298625,0.299996,0.298625,0.3,0.06787,62.910173,75.051495,16.68596,36.44912,0.000772,0.358258,FORWARD
761,24.352,61.853219,66.695075,0.3,0.29858,0.299997,0.29858,0.3,0.3,71.410075,62.427667,16.7048,36.51192,0.000837,0.358258,FORWARD
762,24.384,67.429637,66.318587,0.3,0.298593,0.299998,0.298593,0.3,0.3,62.9141,65.565832,16.74248,36.5496,0.000772,0.358258,FORWARD
763,24.416,72.266228,67.502853,0.3,0.298602,0.299999,0.298602,0.3,0.3,62.890779,64.512495,16.78016,36.58728,0.000772,0.358258,FORWARD
764,24.448,68.260896,67.857647,0.3,0.298607,0.299999,0.298607,0.3,0.3,63.112754,68.5822,16.81784,36.62496,0.000772,0.358258,FORWARD
765,24.48,65.565591,65.041268,0.3,0.298569,0.299999,0.298569,0.3,0.3,66.556947,66.37817,16.85552,36.66892,0.000837,0.358258,FORWARD
766,24.512,59.044133,75.036467,0.067874,0.067874,0.230362,0.067874,0.3,0.3,64.257386,66.307794,16.89948,36.7066,0.000837,0.358258,FORWARD
767,24.544,60.410983,71.114105,0.3,0.3,0.251253,0.3,0.3,0.3,71.301348,67.710001,16.93716,36.74428,0.000772,0.545455,FORWARD
768,24.576,66.555397,66.586493,0.3,0.299649,0.265877,0.299649,0.3,0.3,66.263931,71.601314,16.97484,36.78196,0.000772,0.545455,FORWARD
769,24.608,62.306145,67.611501,0.3,0.299356,0.276114,0.299356,0.3,0.3,64.654025,67.49814,17.01252,36.81964,0.000772,0.427083,FORWARD
770,24.64,71.292626,70.138641,0.3,0.29913,0.28328,0.29913,0.3,0.3,69.497653,63.096101,17.0502,36.85732,0.000772,0.385403,FORWARD
771,24.672,64.268335,67.734897,0.3,0.298964,0.288296,0.298964,0.3,0.3,57.256504,61.55425,17.08788,36.895,0.000772,0.369246,FORWARD
772,24.704,77.201096,66.188237,0.067287,0.067287,0.221993,0.067287,0.3,0.3,69.267306,67.698064,17.12556,36.93268,0.000772,0.362751,FORWARD
773,24.736,69.463666,70.097329,0.3,0.3,0.245395,0.3,0.3,0.068441,66.66121,72.943211,17.16324,36.97664,0.000837,0.545455,FORWARD
774,24.768,62.863842,65.550756,0.3,0.299649,0.261777,0.299649,0.3,0.3,69.060622,69.914535,17.18208,37.03316,0.000772,0.545455,FORWARD
775,24.8,68.420276,76.009253,0.06761,0.06761,0.203527,0.06761,0.3,0.3,66.242744,65.042103,17.21976,37.07084,0.000772,0.427083,FORWARD
776,24.832,63.674021,69.292959,0.3,0.3,0.232469,0.3,0.3,0.068527,71.073488,72.625208,17.25744,37.10852,0.000772,0.545455,FORWARD
777,24.864,71.222754,65.023766,0.3,0.29962,0.252728,0.29962,0.3,0.3,64.021127,68.437665,17.27628,37.17132,0.000837,0.545455,FORWARD
778,24.896,68.552667,65.219101,0.3,0.29934,0.26691,0.29934,0.3,0.3,70.078222,66.84651,17.31396,37.209,0.000772,0.427083,FORWARD
779,24.928,72.224794,61.987152,0.3,0.299119,0.276837,0.299119,0.3,0.3,71.214623,62.513808,17.35164,37.24668,0.000772,0.385403,FORWARD
780,24.96,68.166956,59.059176,0.3,0.298957,0.283786,0.298957,0.3,0.3,70.517833,65.130244,17.38932,37.28436,0.000772,0.369246,FORWARD
781,24.992,69.196547,72.126538,0.3,0.298843,0.28865,0.298843,0.3,0.3,66.157715,65.442887,17.427,37.32204,0.000772,0.362751,FORWARD
782,25.024,65.861787,63.955843,0.3,0.298724,0.292055,0.298724,0.068377,0.3,73.178289,67.473197,17.46468,37.366,0.000837,0.360103,FORWARD
783,25.056,63.082212,69.020847,0.3,0.298687,0.294439,0.298687,0.3,0.3,71.745746,68.194905,17.52748,37.37856,0.000772,0.359017,FORWARD
784,25.088,68.697887,68.784497,0.3,0.298662,0.296107,0.298662,0.3,0.3,66.284377,67.446525,17.56516,37.41624,0.000772,0.35857,FORWARD
785,25.12,66.495113,65.067895,0.3,0.298646,0.297275,0.298646,0.3,0.3,68.639335,66.764269,17.60284,37.45392,0.000772,0.358386,FORWARD
786,25.152,60.666149,62.03333,0.3,0.298594,0.298092,0.298594,0.3,0.3,70.435886,68.519286,17.64052,37.49788,0.000837,0.358311,FORWARD
787,25.184,65.642222,65.205123,0.3,0.298602,0.298665,0.298602,0.3,0.3,62.658421,67.216317,17.6782,37.53556,0.000772,0.358279,FORWARD
788,25.216,62.912202,67.634814,0.3,0.298566,0.299065,0.298566,0.3,0.3,69.606686,65.454305,17.72216,37.57324,0.000837,0.358267,FORWARD
789,25.248,67.326364,70.322197,0.3,0.298584,0.299346,0.298584,0.3,0.3,63.730712,65.27932,17.75984,37.61092,0.000772,0.358261,FORWARD
790,25.28,69.630979,77.104869,0.067313,0.067313,0.229736,0.067313,0.3,0.068213,68.244283,73.78444,17.79752,37.6486,0.000772,0.358259,FORWARD
791,25.312,63.57904,65.31436,0.3,0.3,0.250815,0.3,0.3,0.3,71.173033,63.682977,17.81008,37.7114,0.000772,0.545455,FORWARD
792,25.344,65.7718,62.324373,0.3,0.299649,0.265571,0.299649,0.3,0.3,67.451188,66.911481,17.84776,37.74908,0.000772,0.545455,FORWARD
793,25.376,67.917116,70.182841,0.3,0.299319,0.275899,0.299319,0.3,0.3,64.419744,59.591407,17.89172,37.78676,0.000837,0.427083,FORWARD
794,25.408,66.346559,65.616385,0.3,0.299107,0.28313,0.299107,0.06791,0.3,74.900712,62.536247,17.9294,37.82444,0.000772,0.385403,FORWARD
795,25.44,70.578975,66.523977,0.3,0.29895,0.288191,0.29895,0.3,0.3,68.653295,69.588694,17.98592,37.84328,0.000772,0.369246,FORWARD
796,25.472,69.555918,64.464451,0.3,0.298838,0.291733,0.298838,0.3,0.3,69.606764,63.810572,18.0236,37.88096,0.000772,0.362751,FORWARD
797,25.504,68.045971,71.31615,0.3,0.298721,0.294213,0.298721,0.3,0.3,57.134448,71.784453,18.06756,37.91864,0.000837,0.360103,FORWARD
798,25.536,67.907334,65.044026,0.3,0.298685,0.295949,0.298685,0.3,0.3,66.478174,70.255471,18.10524,37.95632,0.000772,0.359017,FORWARD
799,25.568,64.391064,66.572266,0.3,0.298661,0.297165,0.298661,0.3,0.068292,63.518147,73.491029,18.14292,37.994,0.000772,0.35857,FORWARD
800,25.6,64.459147,62.873848,0.3,0.298645,0.298015,0.298645,0.3,0.3,69.168021,71.390203,18.15548,38.0568,0.000772,0.358386,FORWARD
801,25.632,66.610195,63.060244,0.3,0.298594,0.298611,0.298594,0.3,0.3,64.625476,68.620772,18.19944,38.09448,0.000837,0.358311,FORWARD
802,25.664,66.839044,62.261346,0.3,0.298602,0.299027,0.298602,0.3,0.3,64.739633,70.86301,18.23712,38.13216,0.000772,0.358279,FORWARD
803,25.696,71.549887,66.788742,0.3,0.298607,0.299319,0.298607,0.3,0.3,66.307102,66.463641,18.2748,38.16984,0.000772,0.358267,FORWARD
804,25.728,68.194156,68.046154,0.3,0.29861,0.299523,0.29861,0.3,0.3,64.19673,63.580213,18.31248,38.20752,0.000772,0.358261,FORWARD
805,25.76,71.345789,62.834016,0.3,0.298613,0.299666,0.298613,0.3,0.3,72.267621,66.931419,18.35016,38.2452,0.000772,0.358259,FORWARD
806,25.792,59.816542,70.196367,0.3,0.298614,0.299766,0.298614,0.3,0.3,64.675532,68.777463,18.38784,38.28288,0.000772,0.358258,FORWARD
807,25.824,64.397369,69.069164,0.3,0.298615,0.299837,0.298615,0.068579,0.3,72.432918,69.49486,18.42552,38.32056,0.000772,0.358258,FORWARD
808,25.856,66.448624,69.386804,0.3,0.298574,0.299886,0.298574,0.3,0.3,70.445288,65.429463,18.48832,38.3394,0.000837,0.358258,FORWARD
809,25.888,62.384049,69.715745,0.3,0.298589,0.29992,0.298589,0.3,0.3,69.036503,67.825693,18.526,38.37708,0.000772,0.358258,FORWARD
810,25.92,67.052109,67.347314,0.3,0.298599,0.299944,0.298599,0.3,0.3,66.281406,63.417274,18.56368,38.41476,0.000772,0.358258,FORWARD
811,25.952,68.965968,63.668921,0.3,0.298605,0.299961,0.298605,0.3,0.3,62.313183,66.427518,18.60136,38.45244,0.000772,0.358258,FORWARD
812,25.984,67.396566,67.561276,0.3,0.298609,0.299973,0.298609,0.3,0.3,66.822487,71.34001,18.63904,38.49012,0.000772,0.358258,FORWARD
813,26.016,65.46082,64.452446,0.3,0.29857,0.299981,0.29857,0.3,0.3,70.101348,62.467705,18.67672,38.53408,0.000837,0.358258,FORWARD
814,26.048,68.863059,67.949882,0.3,0.298546,0.299987,0.298546,0.3,0.3,67.315758,64.229938,18.72068,38.57176,0.000837,0.358258,FORWARD
815,26.08,68.922133,68.148865,0.3,0.298571,0.299991,0.298571,0.3,0.3,65.407871,64.594021,18.75836,38.60944,0.000772,0.358258,FORWARD
816,26.112,67.62147,69.695651,0.3,0.298587,0.299993,0.298587,0.3,0.3,71.343095,67.5891,18.79604,38.64712,0.000772,0.358258,FORWARD
817,26.144,67.941647,61.54479,0.3,0.298598,0.299995,0.298598,0.3,0.3,67.644694,66.502649,18.83372,38.6848,0.000772,0.358258,FORWARD
818,26.176,65.278769,66.738246,0.3,0.298604,0.299997,0.298604,0.3,0.3,68.238563,71.61568,18.8714,38.72248,0.000772,0.358258,FORWARD
819,26.208,67.702532,64.015087,0.3,0.298609,0.299998,0.298609,0.3,0.3,68.40271,61.126387,18.90908,38.76016,0.000772,0.358258,FORWARD
820,26.24,73.902694,71.217163,0.068181,0.068181,0.230453,0.068181,0.3,0.3,67.976409,62.605126,18.94676,38.79784,0.000772,0.358258,FORWARD
821,26.272,69.310879,58.471825,0.3,0.3,0.251317,0.3,0.3,0.3,68.771052,67.500822,18.98444,38.83552,0.000772,0.545455,FORWARD
822,26.304,73.330347,64.748772,0.068336,0.068336,0.196423,0.068336,0.3,0.3,66.880192,61.387091,19.02212,38.87948,0.000837,0.545455,FORWARD
823,26.336,70.695779,70.710502,0.3,0.3,0.227496,0.3,0.3,0.3,64.25477,65.220744,19.06608,38.91716,0.000837,0.545455,FORWARD
824,26.368,69.093621,71.920908,0.3,0.299649,0.249247,0.299649,0.3,0.3,69.073828,67.780433,19.10376,38.95484,0.000772,0.545455,FORWARD
825,26.4,67.996475,65.988478,0.3,0.299356,0.264473,0.299356,0.3,0.3,65.549834,71.01774,19.14144,38.99252,0.000772,0.427083,FORWARD
826,26.432,69.221325,69.657568,0.3,0.29913,0.275131,0.29913,0.3,0.3,63.924228,64.297479,19.17912,39.0302,0.000772,0.385403,FORWARD
827,26.464,61.199752,62.518324,0.3,0.298964,0.282592,0.298964,0.3,0.3,69.753182,69.446366,19.2168,39.06788,0.000772,0.369246,FORWARD
828,26.496,59.369736,62.786655,0.3,0.298847,0.287814,0.298847,0.3,0.068431,69.38127,72.981251,19.25448,39.10556,0.000772,0.362751,FORWARD
829,26.528,65.397635,69.823778,0.3,0.298727,0.29147,0.298727,0.068335,0.3,73.335538,65.516926,19.27332,39.16836,0.000837,0.360103,FORWARD
830,26.56,69.596268,66.791266,0.3,0.298689,0.294029,0.298689,0.3,0.3,66.718942,70.684416,19.32984,39.1872,0.000772,0.359017,FORWARD
831,26.592,65.760639,66.50331,0.3,0.298664,0.29582,0.298664,0.3,0.3,71.651232,66.186716,19.36752,39.22488,0.000772,0.35857,FORWARD
832,26.624,70.748533,71.316495,0.3,0.298606,0.297074,0.298606,0.3,0.3,64.791252,66.677953,19.41148,39.26256,0.000837,0.358386,FORWARD
833,26.656,66.871194,71.775657,0.3,0.29861,0.297952,0.29861,0.3,0.068527,68.628494,72.625057,19.44916,39.30024,0.000772,0.358311,FORWARD
834,26.688,66.016935,68.080304,0.3,0.298612,0.298566,0.298612,0.3,0.3,67.242639,67.34324,19.46172,39.36304,0.000772,0.358279,FORWARD
835,26.72,70.802845,72.450931,0.068574,0.068574,0.229569,0.068574,0.3,0.3,62.386604,66.234452,19.4994,39.40072,0.000772,0.358267,FORWARD
836,26.752,61.04605,64.611019,0.3,0.3,0.250698,0.3,0.3,0.3,64.04733,69.772676,19.53708,39.4384,0.000772,0.545455,FORWARD
837,26.784,70.47972,67.125273,0.3,0.29962,0.265489,0.29962,0.3,0.3,64.722389,64.894374,19.58104,39.47608,0.000837,0.545455,FORWARD
838,26.816,66.478889,61.515306,0.3,0.29934,0.275842,0.29934,0.3,0.068109,65.228071,74.166443,19.61872,39.51376,0.000772,0.427083,FORWARD
839,26.848,65.352349,68.146682,0.3,0.299119,0.283089,0.299119,0.3,0.3,67.294937,64.358998,19.63128,39.57656,0.000772,0.385403,FORWARD
840,26.88,66.354607,62.86451,0.3,0.298957,0.288163,0.298957,0.3,0.3,69.313758,71.130873,19.66896,39.61424,0.000772,0.369246,FORWARD
841,26.912,66.044908,66.490543,0.3,0.298802,0.291714,0.298802,0.3,0.3,68.05048,70.783578,19.71292,39.65192,0.000837,0.362751,FORWARD
842,26.944,67.227255,64.455188,0.3,0.298739,0.2942,0.298739,0.3,0.3,67.521282,60.877169,19.7506,39.6896,0.000772,0.360103,FORWARD
843,26.976,65.843685,65.908749,0.3,0.298697,0.29594,0.298697,0.3,0.3,68.552785,67.690609,19.78828,39.72728,0.000772,0.359017,FORWARD
844,27.008,62.103663,63.773099,0.3,0.298669,0.297158,0.298669,0.3,0.3,67.981093,69.050934,19.82596,39.76496,0.000772,0.35857,FORWARD
845,27.04,67.610539,60.09537,0.3,0.29865,0.29801,0.29865,0.3,0.06854,64.768785,72.576027,19.86364,39.80264,0.000772,0.358386,FORWARD
846,27.072,65.44278,62.370785,0.3,0.298597,0.298607,0.298597,0.3,0.3,64.031441,68.11654,19.88248,39.86544,0.000837,0.358311,FORWARD
