step,time,sensor_raw_FL,sensor_raw_FR,raw_frontal,front_dist,side_danger,filtered_frontal,kalman_estimate,raw_left,raw_right,sensor_raw_L,sensor_raw_R,encoder_L,encoder_R,delta_s,kalman_gain,action
969,31.008,71.353504,72.52851,0.068553,0.068553,0.3,0.221464,0.068553,0.3,0.3,68.321127,68.438576,26.86584,42.11996,0.000772,0.362751,FORWARD
970,31.04,64.819779,63.951463,0.3,0.3,0.3,0.245025,0.3,0.3,0.3,63.585489,67.212643,26.90352,42.15764,0.000772,0.545455,FORWARD
971,31.072,65.807911,67.843926,0.3,0.299649,0.068378,0.261517,0.299649,0.068378,0.3,73.174244,63.878507,26.9412,42.19532,0.000772,0.545455,FORWARD
972,31.104,63.390914,64.313937,0.3,0.299356,0.3,0.273062,0.299356,0.3,0.3,66.711687,65.631373,27.01656,42.19532,0.000772,0.427083,FORWARD
973,31.136,69.540478,63.762541,0.3,0.29913,0.3,0.281144,0.29913,0.3,0.3,68.447153,64.639181,27.05424,42.233,0.000772,0.385403,FORWARD
974,31.168,66.768891,65.179015,0.3,0.298964,0.3,0.2868,0.298964,0.3,0.3,72.224083,62.740323,27.09192,42.27068,0.000772,0.369246,FORWARD
975,31.2,64.87184,68.52061,0.3,0.298806,0.3,0.29076,0.298806,0.3,0.3,71.955707,65.894621,27.1296,42.31464,0.000837,0.362751,FORWARD
976,31.232,63.723255,70.575413,0.3,0.298742,0.3,0.293532,0.298742,0.3,0.3,67.898205,67.531253,27.16728,42.35232,0.000772,0.360103,FORWARD
977,31.264,63.990116,67.80824,0.3,0.298698,0.3,0.295473,0.298698,0.3,0.3,67.063273,70.343172,27.20496,42.39,0.000772,0.359017,FORWARD
978,31.296,68.08519,66.79442,0.3,0.298628,0.06829,0.296831,0.298628,0.06829,0.3,73.499854,68.004038,27.24892,42.42768,0.000837,0.35857,FORWARD
979,31.328,65.596684,66.294905,0.3,0.298624,0.3,0.297782,0.298624,0.3,0.3,67.035559,68.43984,27.32428,42.42768,0.000772,0.358386,FORWARD
980,31.36,62.913165,65.594111,0.3,0.298622,0.068183,0.298447,0.298622,0.068576,0.068183,72.445419,73.89505,27.36196,42.46536,0.000772,0.358311,FORWARD
981,31.392,68.767916,66.319807,0.3,0.29862,0.3,0.298913,0.29862,0.3,0.3,65.200519,64.138573,27.39964,42.50304,0.000772,0.358279,FORWARD
982,31.424,63.610864,68.287086,0.3,0.298619,0.3,0.299239,0.298619,0.3,0.3,68.675572,70.3835,27.43732,42.54072,0.000772,0.358267,FORWARD
983,31.456,69.052482,62.040327,0.3,0.298576,0.3,0.299467,0.298576,0.3,0.3,64.185706,66.884996,27.475,42.58468,0.000837,0.358261,FORWARD
984,31.488,63.170049,66.38281,0.3,0.298591,0.3,0.299627,0.298591,0.3,0.3,67.77257,67.405708,27.51268,42.62236,0.000772,0.358259,FORWARD
985,31.52,65.773518,66.94536,0.3,0.2986,0.067819,0.299739,0.2986,0.067819,0.3,75.239575,70.343925,27.55036,42.66004,0.000772,0.358258,FORWARD
986,31.552,64.390453,62.828059,0.3,0.298606,0.3,0.299817,0.298606,0.3,0.3,69.411289,63.481238,27.62572,42.66004,0.000772,0.358258,FORWARD
987,31.584,61.221161,69.887262,0.3,0.29861,0.3,0.299872,0.29861,0.3,0.3,68.425262,68.294035,27.6634,42.69772,0.000772,0.358258,FORWARD
988,31.616,66.16649,63.724879,0.3,0.298612,0.3,0.29991,0.298612,0.3,0.3,63.656942,66.122006,27.70108,42.7354,0.000772,0.358258,FORWARD
989,31.648,77.599089,65.104927,0.067179,0.067179,0.3,0.230091,0.067179,0.3,0.3,67.925523,66.32512,27.74504,42.77308,0.000837,0.358258,FORWARD
990,31.68,63.694798,69.6302,0.3,0.3,0.3,0.251064,0.3,0.3,0.3,65.078711,66.145916,27.78272,42.81076,0.000772,0.545455,FORWARD
991,31.712,66.266875,66.105869,0.3,0.29962,0.3,0.265745,0.29962,0.3,0.3,67.340228,66.276653,27.8204,42.85472,0.000837,0.545455,FORWARD
992,31.744,67.334365,66.55922,0.3,0.29934,0.3,0.276021,0.29934,0.3,0.3,64.7365,63.308912,27.85808,42.8924,0.000772,0.427083,FORWARD
993,31.776,73.261881,65.924099,0.068355,0.068355,0.3,0.213721,0.068355,0.3,0.3,67.324535,70.504541,27.89576,42.93008,0.000772,0.385403,FORWARD
994,31.808,69.456206,69.023752,0.3,0.3,0.3,0.239605,0.3,0.3,0.3,67.626718,62.57591,27.93344,42.96776,0.000772,0.545455,FORWARD
995,31.84,67.798393,69.827308,0.3,0.299649,0.3,0.257723,0.299649,0.3,0.3,66.061152,65.797403,27.97112,43.00544,0.000772,0.545455,FORWARD
996,31.872,69.305669,66.26999,0.3,0.299356,0.068364,0.270406,0.299356,0.068364,0.3,73.227474,69.194924,28.0088,43.04312,0.000772,0.427083,FORWARD
997,31.904,67.6148,69.994136,0.3,0.29913,0.3,0.279284,0.29913,0.3,0.3,68.734402,66.408788,28.08416,43.04312,0.000772,0.385403,FORWARD
998,31.936,67.186871,71.516158,0.3,0.298923,0.3,0.285499,0.298923,0.3,0.3,62.56774,64.676161,28.12812,43.0808,0.000837,0.369246,FORWARD
999,31.968,71.58967,69.252673,0.3,0.298781,0.068286,0.289849,0.298781,0.068286,0.3,73.51326,65.143476,28.1658,43.12476,0.000837,0.362751,FORWARD
1000,32.0,67.440199,65.05695,0.3,0.298725,0.068074,0.292895,0.298725,0.3,0.068074,65.580841,74.297937,28.24116,43.12476,0.000772,0.360103,FORWARD
1001,32.032,71.991114,67.077968,0.3,0.298688,0.3,0.295026,0.298688,0.3,0.3,70.600602,68.603638,28.24116,43.20012,0.000772,0.359017,FORWARD
1002,32.064,68.385575,66.097875,0.3,0.298663,0.068234,0.296518,0.298663,0.068234,0.3,73.705621,67.567281,28.27884,43.2378,0.000772,0.35857,FORWARD
1003,32.096,69.269662,64.52296,0.3,0.298646,0.3,0.297563,0.298646,0.3,0.3,72.013484,64.969347,28.3542,43.2378,0.000772,0.358386,FORWARD
1004,32.128,64.384758,72.876758,0.068459,0.068459,0.3,0.228832,0.068459,0.3,0.3,67.439607,66.696141,28.39188,43.27548,0.000772,0.358311,FORWARD
1005,32.16,67.025586,62.073224,0.3,0.3,0.3,0.250182,0.3,0.3,0.3,72.197414,68.528137,28.42956,43.31316,0.000772,0.545455,FORWARD
1006,32.192,69.361039,66.877575,0.3,0.299649,0.3,0.265128,0.299649,0.3,0.3,67.965162,65.707523,28.46724,43.35084,0.000772,0.545455,FORWARD
1007,32.224,71.250361,67.858626,0.3,0.299319,0.3,0.275589,0.299319,0.3,0.3,70.340689,59.628842,28.50492,43.3948,0.000837,0.427083,FORWARD
1008,32.256,69.902606,67.995256,0.3,0.299067,0.3,0.282912,0.299067,0.3,0.3,65.503587,65.933469,28.54888,43.43248,0.000837,0.385403,FORWARD
1009,32.288,65.626919,67.313796,0.3,0.298925,0.3,0.288039,0.298925,0.3,0.3,66.583033,70.208949,28.58656,43.47016,0.000772,0.369246,FORWARD
1010,32.32,69.614225,66.31327,0.3,0.298822,0.3,0.291627,0.298822,0.3,0.3,62.943148,62.060501,28.62424,43.50784,0.000772,0.362751,FORWARD
1011,32.352,65.478891,62.79524,0.3,0.298752,0.3,0.294139,0.298752,0.3,0.3,63.147874,61.371718,28.66192,43.54552,0.000772,0.360103,FORWARD
1012,32.384,67.316394,63.027106,0.3,0.298705,0.3,0.295897,0.298705,0.3,0.3,68.359001,68.776617,28.6996,43.5832,0.000772,0.359017,FORWARD
1013,32.416,66.444505,66.691752,0.3,0.298674,0.3,0.297128,0.298674,0.3,0.3,60.244777,67.471586,28.73728,43.62088,0.000772,0.35857,FORWARD
1014,32.448,61.49568,69.462297,0.3,0.298654,0.3,0.29799,0.298654,0.3,0.3,67.148003,65.808735,28.77496,43.65856,0.000772,0.358386,FORWARD
1015,32.48,62.954205,64.234425,0.3,0.29864,0.3,0.298593,0.29864,0.3,0.3,68.275779,63.916872,28.81264,43.69624,0.000772,0.358311,FORWARD
1016,32.512,70.078643,68.880122,0.3,0.29859,0.068407,0.299015,0.29859,0.068407,0.3,73.066518,66.10724,28.85032,43.7402,0.000837,0.358279,FORWARD
1017,32.544,74.887714,71.15481,0.067914,0.067914,0.068072,0.229685,0.067914,0.3,0.068072,67.534687,74.305092,28.92568,43.7402,0.000772,0.358267,FORWARD
1018,32.576,69.837599,67.116528,0.3,0.3,0.3,0.250779,0.3,0.3,0.3,71.45328,72.355126,28.93196,43.81556,0.000837,0.545455,FORWARD
1019,32.608,67.767025,69.750526,0.3,0.299649,0.3,0.265545,0.299649,0.3,0.3,66.746998,66.392232,28.96964,43.85324,0.000772,0.545455,FORWARD
1020,32.64,60.42584,66.79742,0.3,0.299356,0.3,0.275882,0.299356,0.3,0.3,64.805204,69.060889,29.00732,43.89092,0.000772,0.427083,FORWARD
1021,32.672,65.192218,62.77686,0.3,0.29913,0.3,0.283117,0.29913,0.3,0.3,71.747024,64.506057,29.045,43.9286,0.000772,0.385403,FORWARD
1022,32.704,64.058049,68.177443,0.3,0.298964,0.3,0.288182,0.298964,0.3,0.3,68.53471,68.427681,29.08268,43.96628,0.000772,0.369246,FORWARD
1023,32.736,65.1385,64.292199,0.3,0.298847,0.3,0.291727,0.298847,0.3,0.3,66.60771,65.710087,29.12036,44.00396,0.000772,0.362751,FORWARD
1024,32.768,63.027279,71.477912,0.3,0.298727,0.3,0.294209,0.298727,0.3,0.3,66.089669,70.414991,29.15804,44.04792,0.000837,0.360103,FORWARD
1025,32.8,73.51743,66.956466,0.068285,0.068285,0.0683,0.226432,0.068285,0.3,0.0683,66.94724,73.461328,29.19572,44.0856,0.000772,0.359017,FORWARD
1026,32.832,62.430037,67.668389,0.3,0.3,0.3,0.248502,0.3,0.3,0.3,68.743724,69.893543,29.202,44.16096,0.000837,0.545455,FORWARD
1027,32.864,63.00789,72.232516,0.3,0.299649,0.3,0.263952,0.299649,0.3,0.3,68.188811,67.423355,29.23968,44.19864,0.000772,0.545455,FORWARD
1028,32.896,67.036612,62.596584,0.3,0.299356,0.3,0.274766,0.299356,0.3,0.3,66.926567,68.990303,29.27736,44.23632,0.000772,0.427083,FORWARD
1029,32.928,70.636485,66.683287,0.3,0.29913,0.068413,0.282336,0.29913,0.068479,0.068413,72.802244,73.045348,29.31504,44.274,0.000772,0.385403,FORWARD
1030,32.96,66.297928,69.850669,0.3,0.298964,0.3,0.287635,0.298964,0.3,0.3,67.915334,65.582395,29.35272,44.31168,0.000772,0.369246,FORWARD
1031,32.992,66.613088,66.48747,0.3,0.298847,0.3,0.291345,0.298847,0.3,0.3,67.799973,65.619276,29.3904,44.34936,0.000772,0.362751,FORWARD
1032,33.024,62.378014,64.373318,0.3,0.298768,0.3,0.293941,0.298768,0.3,0.3,66.345879,67.715175,29.42808,44.38704,0.000772,0.360103,FORWARD
1033,33.056,68.315223,66.42667,0.3,0.298715,0.3,0.295759,0.298715,0.3,0.3,67.423071,63.873732,29.46576,44.42472,0.000772,0.359017,FORWARD
1034,33.088,67.945698,64.823707,0.3,0.298598,0.3,0.297031,0.298598,0.3,0.3,68.901407,63.836158,29.50972,44.46868,0.000901,0.35857,FORWARD
1035,33.12,66.970707,63.8637,0.3,0.298605,0.3,0.297922,0.298605,0.3,0.3,67.493038,68.384001,29.5474,44.50636,0.000772,0.358386,FORWARD
1036,33.152,69.089449,69.991173,0.3,0.298609,0.3,0.298545,0.298609,0.3,0.3,69.826287,70.482021,29.58508,44.54404,0.000772,0.358311,FORWARD
1037,33.184,61.202061,66.609698,0.3,0.298612,0.3,0.298982,0.298612,0.3,0.3,66.582539,69.670605,29.62276,44.58172,0.000772,0.358279,FORWARD
1038,33.216,64.54708,67.909831,0.3,0.298613,0.3,0.299287,0.298613,0.3,0.3,66.088592,68.38834,29.66044,44.6194,0.000772,0.358267,FORWARD
1039,33.248,65.69183,62.136507,0.3,0.298614,0.068086,0.299501,0.298614,0.3,0.068086,65.962229,74.253666,29.69812,44.65708,0.000772,0.358261,FORWARD
1040,33.28,61.628336,66.19748,0.3,0.298615,0.3,0.299651,0.298615,0.3,0.3,69.576545,70.311673,29.69812,44.73244,0.000772,0.358259,FORWARD
1041,33.312,70.179185,64.44421,0.3,0.298616,0.3,0.299756,0.298616,0.3,0.3,66.697151,68.244532,29.7358,44.77012,0.000772,0.358258,FORWARD
1042,33.344,67.98486,63.377799,0.3,0.298575,0.3,0.299829,0.298575,0.3,0.3,65.172868,70.904755,29.77976,44.8078,0.000837,0.358258,FORWARD
1043,33.376,67.675768,67.13752,0.3,0.29859,0.3,0.29988,0.29859,0.3,0.3,71.755315,65.992037,29.81744,44.84548,0.000772,0.358258,FORWARD
1044,33.408,63.015256,67.093611,0.3,0.298558,0.068564,0.299916,0.298558,0.3,0.068564,63.786386,72.488159,29.85512,44.88944,0.000837,0.358258,FORWARD
1045,33.44,62.210405,66.296675,0.3,0.298579,0.3,0.299941,0.298579,0.3,0.3,68.074602,66.775518,29.85512,44.9648,0.000772,0.358258,FORWARD
1046,33.472,61.820515,67.204287,0.3,0.298592,0.3,0.299959,0.298592,0.3,0.3,71.471605,63.630876,29.8928,45.00248,0.000772,0.358258,FORWARD
1047,33.504,72.946215,71.823528,0.06844,0.06844,0.3,0.230503,0.06844,0.3,0.3,65.301388,63.520676,29.93048,45.04016,0.000772,0.358258,FORWARD
1048,33.536,64.808158,70.327573,0.3,0.3,0.3,0.251352,0.3,0.3,0.3,68.417811,66.259374,29.96816,45.07784,0.000772,0.545455,FORWARD
1049,33.568,68.227424,60.071301,0.3,0.29962,0.3,0.265947,0.29962,0.3,0.3,65.762787,64.984286,30.01212,45.11552,0.000837,0.545455,FORWARD
1050,33.6,74.491587,66.093689,0.068021,0.068021,0.3,0.206569,0.068021,0.3,0.3,67.873731,69.386268,30.0498,45.1532,0.000772,0.427083,FORWARD
1051,33.632,72.800864,75.091625,0.067859,0.067581,0.3,0.164956,0.067581,0.3,0.3,67.756252,69.885083,30.08748,45.19088,0.000772,0.545455,FORWARD
1052,33.664,79.254909,62.539075,0.06673,0.06673,0.068232,0.135488,0.066775,0.068232,0.3,73.71399,68.502301,30.12516,45.22856,0.000772,0.427083,FORWARD
1053,33.696,70.718941,71.428768,0.3,0.3,0.065601,0.184842,0.3,0.065601,0.3,83.423415,65.133334,30.20052,45.23484,0.000837,0.385403,FORWARD
1054,33.728,68.187701,60.582232,0.3,0.299649,0.06117,0.219389,0.299649,0.06117,0.3,99.773243,62.756421,30.27588,45.23484,0.000772,0.545455,FORWARD
1055,33.76,76.709967,70.994072,0.06742,0.06742,0.061766,0.173798,0.06742,0.061766,0.3,97.572128,67.421783,30.35124,45.23484,0.000772,0.427083,FORWARD
1056,33.792,67.808067,67.694664,0.3,0.3,0.057324,0.211659,0.3,0.057324,0.3,108.347657,68.67727,30.4266,45.23484,0.000772,0.545455,FORWARD
1057,33.824,64.414378,68.136301,0.3,0.29962,0.054708,0.238161,0.29962,0.054708,0.3,112.509911,71.225667,30.50824,45.23484,0.000837,0.545455,FORWARD
1058,33.856,64.914538,68.364804,0.3,0.29934,0.051302,0.256713,0.29934,0.051302,0.3,117.927816,65.246581,30.5836,45.23484,0.000772,0.427083,FORWARD
1059,33.888,68.093931,76.524797,0.06747,0.06747,0.053062,0.19994,0.06747,0.053062,0.3,115.127634,69.631921,30.65896,45.22856,0.000708,0.385403,FORWARD
1060,33.92,66.854801,60.003274,0.3,0.3,0.049505,0.229958,0.3,0.049505,0.3,121.881359,67.739427,30.7406,45.22856,0.000837,0.545455,FORWARD
1061,33.952,61.725569,69.784939,0.3,0.299649,0.048515,0.250971,0.299649,0.048515,0.3,125.645778,64.085204,30.81596,45.22856,0.000772,0.545455,FORWARD
1062,33.984,69.707768,62.843438,0.3,0.299319,0.048069,0.265679,0.299319,0.048069,0.3,127.343881,60.514128,30.90388,45.22228,0.000837,0.427083,FORWARD
1063,34.016,68.527633,65.585204,0.3,0.299107,0.046223,0.275976,0.299107,0.046223,0.3,134.362677,71.001327,30.98552,45.216,0.000772,0.385403,FORWARD
1064,34.048,68.762066,64.487236,0.3,0.29895,0.04481,0.283183,0.29895,0.04481,0.3,139.736468,70.882613,31.07344,45.20344,0.000772,0.369246,FORWARD
1065,34.08,69.269688,70.084316,0.3,0.298838,0.041973,0.288228,0.298838,0.041973,0.3,150.526412,65.030354,31.16136,45.19088,0.000772,0.362751,FORWARD
1066,34.112,67.786001,73.265304,0.068354,0.068354,0.041186,0.222266,0.068354,0.041186,0.3,153.518017,61.630529,31.26184,45.17204,0.000837,0.360103,FORWARD
1067,34.144,66.692195,70.681239,0.3,0.3,0.04036,0.245586,0.3,0.04036,0.3,156.661527,61.065405,31.35604,45.1532,0.000772,0.545455,FORWARD
1068,34.176,68.144225,70.573943,0.3,0.299678,0.040121,0.26191,0.299678,0.040121,0.3,157.568015,68.807279,31.45024,45.12808,0.000708,0.545455,FORWARD
1069,34.208,66.910456,68.613054,0.3,0.299336,0.03977,0.273337,0.299336,0.03977,0.3,159.798339,59.096028,31.55072,45.10924,0.000837,0.427083,FORWARD
1070,34.24,68.795923,64.648862,0.3,0.299117,0.039241,0.281336,0.299117,0.039241,0.3,163.868548,66.331143,31.64492,45.0904,0.000772,0.385403,FORWARD
1071,34.272,66.121986,71.811314,0.3,0.298956,0.039632,0.286935,0.298956,0.039632,0.3,160.863593,63.79552,31.73912,45.07156,0.000772,0.369246,FORWARD
1072,34.304,66.707819,65.015558,0.3,0.298842,0.039506,0.290855,0.298842,0.039506,0.3,161.827484,64.846135,31.83332,45.05272,0.000772,0.362751,FORWARD
1073,34.336,64.095723,65.180575,0.3,0.298724,0.04,0.293598,0.298724,0.04,0.3,158.031349,70.79051,31.9338,45.03388,0.000837,0.360103,FORWARD
1074,34.368,71.960542,63.520451,0.3,0.298687,0.039151,0.295519,0.298687,0.039151,0.3,164.555622,67.916713,32.028,45.01504,0.000772,0.359017,FORWARD
1075,34.4,67.868918,62.469527,0.3,0.298662,0.041771,0.296863,0.298662,0.041771,0.3,151.293221,67.346019,32.1222,44.9962,0.000772,0.35857,FORWARD
1076,34.432,64.296597,69.944182,0.3,0.298605,0.04294,0.297804,0.298605,0.04294,0.3,146.850638,67.814487,32.22268,44.97736,0.000837,0.358386,FORWARD
1077,34.464,68.532697,65.241251,0.3,0.298609,0.041063,0.298463,0.298609,0.041063,0.3,153.989061,64.632566,32.31688,44.95852,0.000772,0.358311,FORWARD
1078,34.496,64.87939,64.240669,0.3,0.298612,0.046213,0.298924,0.298612,0.046213,0.068112,134.400201,74.156659,32.41108,44.93968,0.000772,0.358279,FORWARD
1079,34.528,66.793183,69.279402,0.3,0.298613,0.044186,0.299247,0.298613,0.044186,0.3,142.111698,62.968333,32.45504,44.97108,0.000772,0.358267,FORWARD
1080,34.56,58.648545,65.361916,0.3,0.298573,0.04465,0.299473,0.298573,0.04465,0.3,140.345794,69.020807,32.54924,44.95852,0.000837,0.358261,FORWARD
1081,34.592,72.247046,68.702626,0.3,0.29863,0.047485,0.299631,0.29863,0.047485,0.3,129.562824,69.627564,32.63716,44.93968,0.000708,0.358259,FORWARD
1082,34.624,65.674331,58.271668,0.3,0.298584,0.049567,0.299742,0.298584,0.049567,0.3,121.648064,68.780723,32.72508,44.9334,0.000837,0.358258,FORWARD
1083,34.656,65.891314,72.204879,0.3,0.298595,0.053583,0.299819,0.298595,0.053583,0.3,114.299743,66.824663,32.80672,44.92712,0.000772,0.358258,FORWARD
1084,34.688,65.461552,61.089919,0.3,0.298603,0.058384,0.299873,0.298603,0.058384,0.3,106.661285,68.49818,32.88208,44.92712,0.000772,0.358258,FORWARD
1085,34.72,70.310232,70.814811,0.3,0.298608,0.056754,0.299911,0.298608,0.056754,0.3,109.255005,64.917158,32.95744,44.92712,0.000772,0.358258,FORWARD
1086,34.752,66.856973,68.597308,0.3,0.29857,0.057265,0.299938,0.29857,0.057265,0.3,108.441774,65.492627,33.03908,44.92712,0.000837,0.358258,FORWARD
1087,34.784,65.270561,62.162869,0.3,0.298586,0.057137,0.299957,0.298586,0.057137,0.3,108.644314,72.024738,33.11444,44.92712,0.000772,0.358258,FORWARD
1088,34.816,68.227581,64.949248,0.3,0.298597,0.06018,0.29997,0.298597,0.06018,0.3,103.426623,66.050841,33.1898,44.92712,0.000772,0.358258,FORWARD
1089,34.848,72.698615,62.570283,0.068507,0.068507,0.061929,0.230531,0.068507,0.061929,0.3,96.971021,63.288118,33.26516,44.92712,0.000772,0.358258,FORWARD
1090,34.88,66.531239,70.993506,0.3,0.3,0.06519,0.251372,0.3,0.06519,0.3,84.940226,72.271644,33.3468,44.92712,0.000837,0.545455,FORWARD
1091,34.912,66.700967,72.959206,0.068437,0.068437,0.3,0.196491,0.068437,0.3,0.3,71.903167,65.295901,33.42216,44.92712,0.000772,0.545455,FORWARD
1092,34.944,70.859763,67.885387,0.3,0.3,0.3,0.227544,0.3,0.3,0.3,68.781254,69.605464,33.45984,44.9648,0.000772,0.545455,FORWARD
1093,34.976,69.747987,66.139488,0.3,0.299649,0.3,0.249281,0.299649,0.3,0.3,68.05516,64.976616,33.49752,45.00248,0.000772,0.545455,FORWARD
1094,35.008,67.596691,70.578601,0.3,0.299319,0.3,0.264496,0.299319,0.3,0.3,64.016612,64.276638,33.5352,45.04644,0.000837,0.427083,FORWARD
1095,35.04,70.184492,68.247979,0.3,0.299107,0.068299,0.275148,0.299107,0.3,0.068299,71.631479,73.466514,33.57288,45.08412,0.000772,0.385403,FORWARD
1096,35.072,64.55541,65.33528,0.3,0.29895,0.068543,0.282603,0.29895,0.068543,0.3,72.565675,68.229381,33.57288,45.15948,0.000772,0.369246,FORWARD
1097,35.104,65.880248,72.728102,0.068499,0.068499,0.06857,0.218372,0.068499,0.3,0.06857,66.235574,72.46792,33.64824,45.15948,0.000772,0.362751,FORWARD
1098,35.136,70.349203,72.720599,0.068501,0.06812,0.3,0.173411,0.06812,0.3,0.3,67.890616,67.364673,33.65452,45.23484,0.000837,0.545455,FORWARD
1099,35.168,69.672657,60.185264,0.3,0.3,0.3,0.211388,0.3,0.3,0.3,63.644656,70.219276,33.6922,45.27252,0.000772,0.427083,FORWARD
1100,35.2,70.857892,73.783877,0.068213,0.068213,0.3,0.168435,0.068213,0.3,0.3,69.424607,64.477822,33.72988,45.3102,0.000772,0.545455,FORWARD
1101,35.232,66.155071,68.995721,0.3,0.3,0.3,0.207905,0.3,0.3,0.3,71.457251,62.250229,33.76756,45.34788,0.000772,0.545455,FORWARD
1102,35.264,69.999972,66.262611,0.3,0.299649,0.3,0.235533,0.299649,0.3,0.3,61.415439,67.995958,33.80524,45.38556,0.000772,0.545455,FORWARD
1103,35.296,71.236394,67.250765,0.3,0.299356,0.3,0.254873,0.299356,0.3,0.3,69.894763,69.14415,33.84292,45.42324,0.000772,0.427083,FORWARD
1104,35.328,66.667289,66.063545,0.3,0.29909,0.3,0.268411,0.29909,0.3,0.3,67.644271,70.43504,33.8806,45.4672,0.000837,0.385403,FORWARD
1105,35.36,65.685547,65.013269,0.3,0.298939,0.3,0.277888,0.298939,0.3,0.3,61.289298,65.615906,33.91828,45.50488,0.000772,0.369246,FORWARD
1106,35.392,70.793851,62.540532,0.3,0.298832,0.3,0.284522,0.298832,0.3,0.3,64.228524,69.277499,33.95596,45.54256,0.000772,0.362751,FORWARD
1107,35.424,68.676526,65.3804,0.3,0.298717,0.3,0.289165,0.298717,0.3,0.3,67.892323,71.601136,33.99992,45.58024,0.000837,0.360103,FORWARD
1108,35.456,63.022881,66.478367,0.3,0.298682,0.3,0.292416,0.298682,0.3,0.3,67.335912,66.438916,34.0376,45.61792,0.000772,0.359017,FORWARD
1109,35.488,68.85882,66.17706,0.3,0.298659,0.3,0.294691,0.298659,0.3,0.3,67.206116,70.115463,34.07528,45.6556,0.000772,0.35857,FORWARD
1110,35.52,66.501992,69.173346,0.3,0.298644,0.3,0.296284,0.298644,0.3,0.3,65.968968,64.537289,34.11296,45.69328,0.000772,0.358386,FORWARD
1111,35.552,69.259068,60.014195,0.3,0.298634,0.068314,0.297399,0.298634,0.068314,0.3,73.410683,69.474946,34.15064,45.73096,0.000772,0.358311,FORWARD
1112,35.584,66.738849,72.386339,0.068592,0.068592,0.3,0.228757,0.068592,0.3,0.3,66.368508,64.701502,34.226,45.73724,0.000837,0.358279,FORWARD
1113,35.616,69.141608,67.372341,0.3,0.3,0.3,0.25013,0.3,0.3,0.3,65.213176,67.133173,34.26368,45.77492,0.000772,0.545455,FORWARD
1114,35.648,66.043888,71.299217,0.3,0.299649,0.3,0.265091,0.299649,0.3,0.3,66.598761,57.478745,34.30136,45.8126,0.000772,0.545455,FORWARD
1115,35.68,66.568399,66.186938,0.3,0.299356,0.3,0.275563,0.299356,0.3,0.3,64.182651,69.709537,34.33904,45.85028,0.000772,0.427083,FORWARD
1116,35.712,71.398396,67.294287,0.3,0.29913,0.3,0.282894,0.29913,0.3,0.3,64.702638,66.068207,34.37672,45.88796,0.000772,0.385403,FORWARD
1117,35.744,69.699664,65.189091,0.3,0.298923,0.3,0.288026,0.298923,0.3,0.3,71.159835,66.916571,34.42068,45.92564,0.000837,0.369246,FORWARD
1118,35.776,67.462122,68.433091,0.3,0.298822,0.3,0.291618,0.298822,0.3,0.3,69.052832,62.941652,34.45836,45.96332,0.000772,0.362751,FORWARD
1119,35.808,69.497026,70.989993,0.3,0.298752,0.3,0.294133,0.298752,0.3,0.3,63.823466,66.230774,34.49604,46.001,0.000772,0.360103,FORWARD
1120,35.84,62.711536,72.174486,0.3,0.298705,0.3,0.295893,0.298705,0.3,0.3,66.192082,64.975176,34.53372,46.03868,0.000772,0.359017,FORWARD
1121,35.872,70.004618,61.935746,0.3,0.298632,0.067959,0.297125,0.298632,0.3,0.067959,65.468775,74.720377,34.5714,46.08264,0.000837,0.35857,FORWARD
1122,35.904,64.756962,67.48132,0.3,0.298627,0.3,0.297988,0.298627,0.3,0.3,66.33639,63.594894,34.5714,46.158,0.000772,0.358386,FORWARD
1123,35.936,69.791051,61.628172,0.3,0.298623,0.3,0.298591,0.298623,0.3,0.3,62.45556,69.263055,34.60908,46.19568,0.000772,0.358311,FORWARD
1124,35.968,65.757194,75.385049,0.067779,0.067779,0.3,0.229348,0.067779,0.3,0.3,67.865779,70.986062,34.64676,46.23336,0.000772,0.358279,FORWARD
